player_id,player_display_name,recent_team,season,week,opponent_team,is_home,is_division_rival,total_line,team_spread,team_implied_total,rolling_4wk_avg_rb_fantasy_points_allowed,rolling_4wk_avg_rb_rushing_yards_allowed,rolling_4wk_avg_rb_receiving_yards_allowed,rolling_4wk_avg_rb_receptions_allowed,snap_percentage,carries,targets,total_touches,target_share,red_zone_touches,goal_line_touches,rushing_yards,rushing_tds,rushing_epa,receptions,receiving_yards,receiving_tds,receiving_epa,yards_per_touch,fantasy_points,fantasy_points_ppr,dk_fantasy_points,fd_fantasy_points,dk_showdown_captain_points
00-0036567,Elijah Mitchell,SF,2023,13,PHI,0,0,0.0,0.0,0.0,12.125000163912773,85.0,36.25,5.75,0.08,3,0,3,,0.0,0.0,13.0,0,-0.08426558971405029,0,0.0,0,,4.333333333333333,1.2999999523162842,1.2999999523162842,1.3,1.3,1.9500000000000002
00-0036567,Elijah Mitchell,SF,2023,17,WAS,0,0,0.0,0.0,0.0,28.974999964237213,130.75,44.0,7.0,0.37,17,0,17,,6.0,4.0,80.0,1,-0.7078851461410522,0,0.0,0,,4.705882352941177,14.0,14.0,14.0,14.0,21.0
00-0036567,Elijah Mitchell,SF,2023,18,LA,1,1,40.0,5.5,17.25,6.775000002235174,46.25,21.5,4.25,0.52,14,2,16,0.07999999821186066,7.0,5.0,52.0,1,-0.7465642094612122,2,15.0,0,1.1651884317398071,4.1875,12.699999809265137,14.699999809265137,14.7,13.7,22.049999999999997
00-0036567,Elijah Mitchell,SF,2023,21,DET,1,0,52.5,7.5,22.5,12.025000095367432,72.0,33.25,3.75,0.09,4,0,4,,0.0,0.0,7.0,1,-1.028191089630127,0,0.0,0,,1.75,6.699999809265137,6.699999809265137,6.7,6.7,10.05
00-0036567,Elijah Mitchell,SF,2023,22,KC,0,0,0.0,0.0,0.0,8.800000006332994,44.5,43.5,6.25,0.05,2,0,2,,0.0,0.0,8.0,0,1.333701491355896,0,0.0,0,,4.0,0.800000011920929,0.800000011920929,0.8,0.8,1.2000000000000002
00-0032813,Elijhaa Penny,NYG,2020,5,DAL,0,0,0.0,0.0,0.0,21.32500010728836,135.5,17.75,2.75,0.04,1,0,1,,0.0,0.0,3.0,0,0.543359637260437,0,0.0,0,,3.0,0.30000001192092896,0.30000001192092896,0.30000000000000004,0.30000000000000004,0.45000000000000007
00-0032813,Elijhaa Penny,NYG,2020,8,TB,1,0,47.0,-13.0,30.0,11.174999952316284,47.5,39.25,6.0,0.04,0,1,1,0.024390242993831635,0.0,0.0,0.0,0,,1,11.0,0,1.0307410955429077,11.0,1.100000023841858,2.0999999046325684,2.1,1.6,3.1500000000000004
00-0032813,Elijhaa Penny,NYG,2020,9,WAS,0,0,0.0,0.0,0.0,14.124999701976776,84.75,11.5,2.5,0.06,1,1,2,0.03030303120613098,1.0,0.0,2.0,0,0.44839075207710266,0,0.0,0,-0.4749201536178589,1.0,0.20000000298023224,0.20000000298023224,0.2,0.2,0.30000000000000004
00-0032813,Elijhaa Penny,NYG,2020,10,PHI,1,1,45.0,-4.5,24.75,13.625000149011612,77.75,18.5,3.25,0.15,1,0,1,,1.0,1.0,0.0,0,-1.326590895652771,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
00-0032813,Elijhaa Penny,NYG,2020,13,SEA,0,0,0.0,0.0,0.0,19.200000017881393,47.0,50.0,5.75,0.18,2,0,2,,0.0,0.0,8.0,0,-0.2776402235031128,0,0.0,0,,4.0,0.800000011920929,0.800000011920929,0.8,0.8,1.2000000000000002
00-0032813,Elijhaa Penny,NYG,2020,15,CLE,1,0,44.5,-6.0,25.25,19.14999971538782,96.5,25.0,4.0,0.15,1,1,2,0.03125,0.0,0.0,2.0,0,0.6583903431892395,1,9.0,0,0.6747415065765381,5.5,1.100000023841858,2.0999999046325684,2.1,1.6,3.1500000000000004
00-0032813,Elijhaa Penny,NYG,2021,1,DEN,1,0,41.5,-3.0,22.25,22.074999768286943,94.0,36.75,5.0,0.05,0,1,1,0.02777777798473835,0.0,0.0,0.0,0,,0,0.0,0,-0.5173368453979492,0.0,0.0,0.0,0.0,0.0,0.0
00-0032813,Elijhaa Penny,NYG,2021,2,WAS,0,0,0.0,0.0,0.0,14.125000217929482,82.0,19.25,2.75,0.04,2,0,2,,0.0,0.0,5.0,0,0.8712851405143738,0,0.0,0,,2.5,0.5,0.5,0.5,0.5,0.75
00-0032813,Elijhaa Penny,NYG,2021,3,ATL,1,0,48.0,3.0,22.5,16.0250001847744,89.25,36.0,5.0,0.11,2,0,2,,0.0,0.0,6.0,0,-0.5691322088241577,0,0.0,0,,3.0,0.6000000238418579,0.6000000238418579,0.6000000000000001,0.6000000000000001,0.9000000000000001
00-0032813,Elijhaa Penny,NYG,2021,5,DAL,0,0,0.0,0.0,0.0,11.300000112503767,54.5,58.5,8.25,0.09,1,0,1,,0.0,0.0,4.0,0,0.020686550065875053,0,0.0,0,,4.0,0.4000000059604645,0.4000000059604645,0.4,0.4,0.6000000000000001
00-0032813,Elijhaa Penny,NYG,2021,6,LA,1,0,49.5,-7.5,28.5,17.525000154972076,80.0,50.25,6.25,0.2,3,2,5,0.0416666679084301,2.0,1.0,15.0,1,1.137524962425232,1,1.0,0,-0.8957014679908752,3.2,7.599999904632568,8.600000381469727,8.6,8.1,12.899999999999999
00-0032813,Elijhaa Penny,NYG,2021,7,CAR,1,0,42.5,-3.0,22.75,14.974999576807022,114.5,5.25,2.5,0.31,9,0,9,,1.0,0.0,24.0,0,-2.6418039798736572,0,0.0,0,,2.6666666666666665,2.4000000953674316,2.4000000953674316,2.4000000000000004,2.4000000000000004,3.6000000000000005
00-0032813,Elijhaa Penny,NYG,2021,8,KC,0,0,0.0,0.0,0.0,15.499999716877937,73.25,61.25,7.25,0.12,0,1,1,0.03030303120613098,0.0,0.0,0.0,0,,1,16.0,0,0.1696624755859375,16.0,1.600000023841858,2.5999999046325684,2.6,2.1,3.9000000000000004
00-0032813,Elijhaa Penny,NYG,2021,9,LV,1,0,47.0,-3.0,25.0,22.224999979138374,115.0,37.25,5.5,0.29,5,2,7,0.1111111119389534,0.0,0.0,35.0,0,0.12590010464191437,2,-8.0,0,-2.3341710567474365,3.857142857142857,2.700000047683716,4.699999809265137,4.7,3.7,7.050000000000001
00-0032813,Elijhaa Penny,NYG,2021,14,LAC,0,0,0.0,0.0,0.0,18.524999737739563,96.5,33.75,3.75,0.07,1,1,2,0.029411764815449715,3.0,2.0,8.0,0,0.8368285894393921,1,3.0,1,1.2225865125656128,5.5,9.100000381469727,10.100000381469727,8.1,7.6,12.149999999999999
00-0032813,Elijhaa Penny,NYG,2021,16,PHI,0,0,0.0,0.0,0.0,12.425000060349703,63.75,35.5,6.25,0.17,1,4,5,0.09756097197532654,0.0,0.0,2.0,0,-0.3254817724227905,4,18.0,0,-0.6719750165939331,4.0,2.0,6.0,6.0,4.0,9.0
00-0032813,Elijhaa Penny,NYG,2021,18,WAS,1,1,36.0,-6.0,21.0,20.250000350177288,114.5,23.0,2.75,0.25,0,2,2,0.06666667014360428,0.0,0.0,0.0,0,,0,0.0,0,-1.08733332157135,0.0,0.0,0.0,0.0,0.0,0.0
00-0038797,Emanuel Wilson,GB,2023,2,ATL,0,0,0.0,0.0,0.0,13.275000050663948,117.5,20.25,3.75,0.1,3,0,3,,1.0,0.0,5.0,0,-1.3415666818618774,0,0.0,0,,1.6666666666666667,0.5,0.5,0.5,0.5,0.75
00-0038797,Emanuel Wilson,GB,2023,3,NO,1,0,41.5,-1.5,21.5,11.649999910965562,88.5,28.0,3.25,0.1,2,1,3,0.023255813866853714,0.0,0.0,6.0,0,-0.450897753238678,1,6.0,0,0.3467116951942444,4.0,1.2000000476837158,2.200000047683716,2.2,1.7000000000000002,3.3000000000000003
00-0038797,Emanuel Wilson,GB,2023,7,DEN,0,0,0.0,0.0,0.0,39.025000125169754,188.5,51.75,8.0,0.08,2,2,4,0.0625,0.0,0.0,19.0,0,0.04053783789277077,2,8.0,0,0.058621712028980255,6.75,2.700000047683716,4.699999809265137,4.7,3.7,7.050000000000001
00-0038797,Emanuel Wilson,GB,2023,9,LA,1,0,38.0,3.5,17.25,13.57500022649765,82.5,23.25,4.5,0.11,4,0,4,,0.0,0.0,43.0,0,2.2403032779693604,0,0.0,0,,10.75,4.300000190734863,4.300000190734863,4.3,4.3,6.449999999999999
00-0038797,Emanuel Wilson,GB,2023,11,LAC,1,0,44.0,-3.0,23.5,20.550000242888927,90.5,40.0,7.0,0.08,3,2,5,0.05263157933950424,0.0,0.0,12.0,0,0.07615650445222855,1,9.0,0,0.4455694854259491,4.2,2.0999999046325684,3.0999999046325684,3.1,2.6,4.65
00-0038797,Emanuel Wilson,GB,2023,19,DAL,0,0,0.0,0.0,0.0,23.199999645352364,119.75,27.25,3.5,0.27,8,0,8,,0.0,0.0,20.0,0,-2.3484435081481934,0,0.0,0,,2.5,2.0,2.0,2.0,2.0,3.0
00-0038797,Emanuel Wilson,GB,2023,20,SF,0,0,0.0,0.0,0.0,17.124999776482582,88.5,37.75,4.5,0.07,4,1,5,0.03030303120613098,0.0,0.0,16.0,0,-0.47152188420295715,1,11.0,0,1.6349096298217773,5.4,2.700000047683716,3.700000047683716,3.7,3.2,5.550000000000001
00-0038797,Emanuel Wilson,GB,2024,1,PHI,0,0,0.0,0.0,0.0,22.39999984204769,104.5,24.5,3.0,0.24,4,3,7,0.09375,1.0,0.0,46.0,0,3.880213975906372,2,2.0,0,-1.7397027015686035,6.857142857142857,4.800000190734863,6.800000190734863,6.800000000000001,5.800000000000001,10.200000000000001
00-0038797,Emanuel Wilson,GB,2024,2,IND,1,0,41.5,-3.0,22.25,20.47499991953373,121.5,38.25,5.25,0.19,5,0,5,,0.0,0.0,9.0,0,-0.7452639937400818,0,0.0,0,,1.8,0.8999999761581421,0.8999999761581421,0.9,0.9,1.35
00-0038797,Emanuel Wilson,GB,2024,3,TEN,0,0,0.0,0.0,0.0,16.050000024959445,79.5,31.0,4.75,0.41,12,2,14,0.10526315867900848,1.0,0.0,50.0,0,-0.3168538808822632,2,35.0,1,3.187722682952881,6.071428571428571,14.5,16.5,16.5,15.5,24.75
00-0038797,Emanuel Wilson,GB,2024,4,MIN,1,1,44.0,2.5,20.75,13.74999975040555,60.25,17.25,3.0,0.39,8,1,9,0.018518518656492233,0.0,0.0,27.0,0,-2.673948287963867,0,0.0,0,-0.592199444770813,3.0,2.700000047683716,2.700000047683716,2.7,2.7,4.050000000000001
00-0038797,Emanuel Wilson,GB,2024,5,LA,0,0,0.0,0.0,0.0,23.799999982118607,131.0,32.0,4.0,0.25,6,1,7,0.03999999910593033,2.0,0.0,24.0,0,-0.3350481688976288,1,-9.0,0,-1.5870620012283325,2.142857142857143,1.5,2.5,2.5000000000000004,2.0000000000000004,3.750000000000001
00-0038797,Emanuel Wilson,GB,2024,6,ARI,1,0,47.0,5.5,20.75,21.799999952316284,130.25,17.75,3.25,0.32,7,2,9,0.06451612710952759,0.0,0.0,54.0,0,2.110626459121704,1,19.0,0,1.0782561302185059,8.11111111111111,7.300000190734863,8.300000190734863,8.3,7.800000000000001,12.450000000000001
00-0038797,Emanuel Wilson,GB,2024,7,HOU,1,0,48.0,3.0,22.5,15.649999715387821,99.0,27.5,3.25,0.21,5,0,5,,1.0,0.0,11.0,0,-0.6478654742240906,0,0.0,0,,2.2,1.100000023841858,1.100000023841858,1.1,1.1,1.6500000000000001
00-0038797,Emanuel Wilson,GB,2024,8,JAX,0,0,0.0,0.0,0.0,18.04999977350235,65.25,55.25,6.75,0.17,4,2,6,0.07407407462596893,2.0,0.0,5.0,0,-1.9536644220352173,2,-2.0,0,-1.8607540130615234,0.5,0.30000001192092896,2.299999952316284,2.3,1.3,3.4499999999999997
00-0038797,Emanuel Wilson,GB,2024,9,DET,1,1,47.5,-2.5,25.0,18.77500019222498,90.0,37.75,5.0,0.2,4,1,5,0.027027027681469917,1.0,1.0,28.0,1,2.7238705158233643,1,1.0,0,-0.5101926922798157,5.8,8.899999618530273,9.899999618530273,9.9,9.4,14.850000000000001
00-0038797,Emanuel Wilson,GB,2024,11,CHI,0,0,0.0,0.0,0.0,17.574999928474426,123.0,22.75,3.25,0.07,2,0,2,,0.0,0.0,17.0,0,0.9108846187591553,0,0.0,0,,8.5,1.7000000476837158,1.7000000476837158,1.7000000000000002,1.7000000000000002,2.5500000000000003
00-0038797,Emanuel Wilson,GB,2024,12,SF,1,0,44.5,6.5,19.0,19.224999725818634,77.0,25.25,4.5,0.21,9,0,9,,2.0,0.0,41.0,0,-2.409392833709717,0,0.0,0,,4.555555555555555,4.099999904632568,4.099999904632568,4.1000000000000005,4.1000000000000005,6.15
00-0038797,Emanuel Wilson,GB,2024,13,MIA,1,0,47.5,3.5,22.0,14.174999922513962,61.25,50.5,5.5,0.07,2,0,2,,0.0,0.0,20.0,0,1.732591986656189,0,0.0,0,,10.0,2.0,2.0,2.0,2.0,3.0
00-0038797,Emanuel Wilson,GB,2024,14,DET,0,0,0.0,0.0,0.0,7.650000020861626,40.25,21.25,1.75,0.06,1,0,1,,0.0,0.0,7.0,0,0.3435567617416382,0,0.0,0,,7.0,0.699999988079071,0.699999988079071,0.7000000000000001,0.7000000000000001,1.05
00-0038797,Emanuel Wilson,GB,2024,15,SEA,0,0,0.0,0.0,0.0,16.37500023841858,78.0,40.75,5.75,0.09,3,0,3,,0.0,0.0,9.0,0,-0.7468274831771851,0,0.0,0,,3.0,0.8999999761581421,0.8999999761581421,0.9,0.9,1.35
00-0038797,Emanuel Wilson,GB,2024,16,NO,1,0,44.0,14.0,15.0,13.824999790638685,83.75,24.5,3.5,0.36,11,1,12,0.03703703731298447,3.0,2.0,52.0,1,2.441128969192505,1,4.0,0,-0.5393511652946472,4.666666666666667,11.600000381469727,12.600000381469727,12.6,12.1,18.9
00-0038797,Emanuel Wilson,GB,2024,17,MIN,0,0,0.0,0.0,0.0,15.425000175833702,96.25,23.0,4.5,0.32,6,0,6,,3.0,2.0,29.0,1,1.9450899362564087,0,0.0,0,,4.833333333333333,8.899999618530273,8.899999618530273,8.9,8.9,13.350000000000001
00-0038797,Emanuel Wilson,GB,2024,18,CHI,1,1,41.5,10.0,15.75,24.824999645352364,116.0,42.25,3.75,0.42,14,1,15,0.03999999910593033,0.0,0.0,73.0,1,2.94983172416687,1,-2.0,0,-0.9478871822357178,4.733333333333333,13.100000381469727,14.100000381469727,14.100000000000001,13.600000000000001,21.150000000000002
00-0038797,Emanuel Wilson,GB,2024,19,PHI,0,0,0.0,0.0,0.0,6.775000004097819,65.0,12.75,3.5,0.17,3,3,6,0.09090909361839294,0.0,0.0,6.0,0,-2.0731234550476074,1,23.0,0,0.5484302043914795,4.833333333333333,2.9000000953674316,3.9000000953674316,3.9000000000000004,3.4000000000000004,5.8500000000000005
00-0038705,Emari Demercado,ARI,2023,2,NYG,1,0,40.0,-5.0,22.5,21.45000011101365,129.5,10.0,2.75,0.12,1,2,3,0.06896551698446274,0.0,0.0,-2.0,0,-0.6169369220733643,2,7.0,0,-1.8395556211471558,1.6666666666666667,0.5,2.5,2.5,1.5,3.75
00-0038705,Emari Demercado,ARI,2023,3,DAL,1,0,43.5,-11.5,27.5,8.849999949336052,56.75,21.75,4.75,0.18,2,0,2,,0.0,0.0,2.0,0,-0.705866813659668,0,0.0,0,,1.0,0.20000000298023224,0.20000000298023224,0.2,0.2,0.30000000000000004
00-0038705,Emari Demercado,ARI,2023,4,SF,0,0,0.0,0.0,0.0,18.00000012665987,55.5,34.5,6.0,0.35,1,4,5,0.09756097197532654,0.0,0.0,3.0,0,-0.33621925115585327,3,21.0,0,-0.7752681970596313,4.8,2.4000000953674316,5.400000095367432,5.4,3.9000000000000004,8.100000000000001
00-0038705,Emari Demercado,ARI,2023,5,CIN,1,0,45.5,-3.0,24.25,17.369999766349792,111.25,22.25,3.25,0.77,10,3,13,0.10000000149011612,3.0,1.0,45.0,1,0.02619597315788269,1,12.0,0,-0.6901175379753113,4.384615384615385,11.699999809265137,12.699999809265137,12.7,12.2,19.049999999999997
00-0038705,Emari Demercado,ARI,2023,6,LA,0,0,0.0,0.0,0.0,13.950000070035458,87.25,17.25,2.75,0.43,2,1,3,0.02631578966975212,0.0,0.0,11.0,0,0.5501675605773926,1,6.0,0,-0.10915887355804443,5.666666666666667,1.7000000476837158,2.700000047683716,2.7,2.2,4.050000000000001
00-0038705,Emari Demercado,ARI,2023,7,SEA,0,0,0.0,0.0,0.0,11.874999843537807,49.5,44.25,7.0,0.8,13,5,18,0.1515151560306549,0.0,0.0,58.0,0,-0.23330479860305786,4,17.0,0,-1.94091796875,4.166666666666667,7.5,11.5,11.5,9.5,17.25
00-0038705,Emari Demercado,ARI,2023,8,BAL,1,0,44.5,-9.5,27.0,16.80000001192093,90.0,48.0,5.5,0.55,20,1,21,0.02777777798473835,0.0,0.0,78.0,0,-6.859454154968262,1,1.0,0,-1.0855293273925781,3.761904761904762,7.900000095367432,8.899999618530273,8.9,8.4,13.350000000000001
00-0038705,Emari Demercado,ARI,2023,12,LA,1,1,45.0,-3.0,24.0,15.575000166893005,95.25,20.5,5.0,0.2,3,0,3,,0.0,0.0,15.0,0,-0.8595100045204163,0,0.0,0,,5.0,1.5,1.5,1.5,1.5,2.25
00-0038705,Emari Demercado,ARI,2023,15,SF,1,1,48.0,-12.5,30.25,10.200000137090683,45.0,42.0,6.25,0.24,4,3,7,0.07894736528396606,0.0,0.0,64.0,1,3.505821466445923,1,6.0,0,-2.872190237045288,10.0,13.0,14.0,14.0,13.5,21.0
00-0038705,Emari Demercado,ARI,2023,16,CHI,0,0,0.0,0.0,0.0,16.900000035762787,83.5,40.5,6.0,0.38,2,8,10,0.21621622145175934,0.0,0.0,10.0,0,0.23237216472625732,7,40.0,0,-4.665853023529053,5.0,5.0,12.0,12.0,8.5,18.0
00-0038705,Emari Demercado,ARI,2023,17,PHI,0,0,0.0,0.0,0.0,19.474999949336052,100.75,29.0,4.5,0.12,0,3,3,0.09677419066429138,1.0,0.0,0.0,0,,1,9.0,0,-0.967915415763855,3.0,0.8999999761581421,1.899999976158142,1.9,1.4,2.8499999999999996
00-0038705,Emari Demercado,ARI,2024,1,BUF,0,0,0.0,0.0,0.0,16.175000190734863,89.5,27.25,2.5,0.21,0,2,2,0.06451612710952759,1.0,0.0,0.0,0,,2,26.0,0,1.6438153982162476,13.0,2.5999999046325684,4.599999904632568,4.6,3.6,6.8999999999999995
00-0038705,Emari Demercado,ARI,2024,2,LA,1,1,47.5,-1.0,24.25,19.600000098347664,85.5,35.5,4.25,0.11,2,0,2,,0.0,0.0,46.0,0,3.9963319301605225,0,0.0,0,,23.0,4.599999904632568,4.599999904632568,4.6000000000000005,4.6000000000000005,6.9
00-0038705,Emari Demercado,ARI,2024,3,DET,1,0,51.5,-3.0,27.25,17.05000016093254,69.25,26.25,3.5,0.2,2,0,2,,0.0,0.0,7.0,0,-0.3635416626930237,0,0.0,0,,3.5,0.699999988079071,0.699999988079071,0.7000000000000001,0.7000000000000001,1.05
00-0038705,Emari Demercado,ARI,2024,4,WAS,1,0,49.0,3.5,22.75,19.775000143796206,106.5,51.25,5.25,0.24,4,1,5,0.04545454680919647,0.0,0.0,24.0,0,-0.09932734817266464,1,0.0,0,-1.4220107793807983,4.8,2.4000000953674316,3.4000000953674316,3.4000000000000004,2.9000000000000004,5.1000000000000005
00-0038705,Emari Demercado,ARI,2024,5,SF,0,0,0.0,0.0,0.0,18.025000125169754,86.0,49.25,5.0,0.22,0,1,1,0.03333333507180214,0.0,0.0,0.0,0,,1,0.0,0,-1.275636911392212,0.0,0.0,1.0,1.0,0.5,1.5
00-0038705,Emari Demercado,ARI,2024,6,GB,0,0,0.0,0.0,0.0,14.099999878555536,87.25,43.75,4.5,0.53,4,7,11,0.21875,1.0,0.0,25.0,0,3.7585060596466064,5,39.0,0,0.9218390583992004,5.818181818181818,6.400000095367432,11.399999618530273,11.4,8.9,17.1
00-0038705,Emari Demercado,ARI,2024,7,LAC,1,0,44.0,-1.0,22.5,10.875000143423676,81.25,22.5,6.0,0.11,1,0,1,,0.0,0.0,14.0,0,-0.18268242478370667,0,0.0,0,,14.0,1.399999976158142,1.399999976158142,1.4000000000000001,1.4000000000000001,2.1
00-0038705,Emari Demercado,ARI,2024,8,MIA,0,0,0.0,0.0,0.0,21.82499995827675,114.25,14.0,3.25,0.12,0,1,1,0.03030303120613098,0.0,0.0,0.0,0,,0,0.0,0,-1.309893250465393,0.0,0.0,0.0,0.0,0.0,0.0
00-0038705,Emari Demercado,ARI,2024,9,CHI,1,0,44.5,1.5,21.5,13.949999939650297,97.5,17.0,3.75,0.24,4,2,6,0.10526315867900848,1.0,0.0,59.0,1,3.8784561157226562,2,21.0,0,1.787217140197754,13.333333333333334,14.0,16.0,16.0,15.0,24.0
00-0038705,Emari Demercado,ARI,2024,10,NYJ,1,0,45.5,-2.0,23.75,20.175000270828605,115.0,21.75,2.0,0.12,3,0,3,,0.0,0.0,22.0,0,1.531880497932434,0,0.0,0,,7.333333333333333,2.200000047683716,2.200000047683716,2.2,2.2,3.3000000000000003
00-0038705,Emari Demercado,ARI,2024,12,SEA,0,0,0.0,0.0,0.0,18.999999737367034,114.0,31.0,3.0,0.16,1,0,1,,0.0,0.0,14.0,0,-0.0036374591290950775,0,0.0,0,,14.0,1.399999976158142,1.399999976158142,1.4000000000000001,1.4000000000000001,2.1
00-0038705,Emari Demercado,ARI,2024,13,MIN,0,0,0.0,0.0,0.0,7.325000040233135,36.75,21.5,3.25,0.27,3,2,5,0.04651162773370743,1.0,0.0,12.0,0,-0.1537846326828003,1,3.0,0,-0.8174992203712463,3.0,1.5,2.5,2.5,2.0,3.75
00-0038705,Emari Demercado,ARI,2024,14,SEA,1,1,45.5,3.0,21.25,13.325000053271651,68.75,34.5,3.75,0.11,0,4,4,0.10526315867900848,0.0,0.0,0.0,0,,4,15.0,0,-2.8766260147094727,3.75,1.5,5.5,5.5,3.5,8.25
00-0036383,Eno Benjamin,ARI,2021,7,HOU,1,0,47.0,20.5,13.25,20.375000059604645,129.0,19.75,3.25,0.06,2,0,2,,0.0,0.0,7.0,0,-0.03726387396454811,0,0.0,0,,3.5,0.699999988079071,0.699999988079071,0.7000000000000001,0.7000000000000001,1.05
00-0036383,Eno Benjamin,ARI,2021,9,SF,0,0,0.0,0.0,0.0,13.000000029802322,80.25,14.75,3.25,0.24,9,0,9,,0.0,0.0,39.0,1,-1.6318838596343994,0,0.0,0,,4.333333333333333,9.899999618530273,9.899999618530273,9.9,9.9,14.850000000000001
00-0036383,Eno Benjamin,ARI,2021,10,CAR,1,0,42.0,7.0,17.5,21.02500009536743,112.5,37.75,4.75,0.27,6,1,7,0.03448275849223137,0.0,0.0,22.0,0,-2.924783706665039,0,0.0,0,-0.5354417562484741,3.142857142857143,2.200000047683716,2.200000047683716,2.2,2.2,3.3000000000000003
00-0036383,Eno Benjamin,ARI,2021,11,SEA,0,0,0.0,0.0,0.0,22.924999963492155,76.75,92.5,7.75,0.22,6,1,7,0.022727273404598236,1.0,0.0,15.0,0,-1.220282793045044,1,5.0,0,1.2728710174560547,2.857142857142857,2.0,3.0,3.0,2.5,4.5
00-0036383,Eno Benjamin,ARI,2021,13,CHI,0,0,0.0,0.0,0.0,16.30000026896596,91.5,26.5,5.5,0.08,2,1,3,0.06666667014360428,0.0,0.0,1.0,0,-1.4707419872283936,1,12.0,0,1.2772797346115112,4.333333333333333,1.2999999523162842,2.299999952316284,2.3000000000000003,1.8000000000000003,3.45
00-0036383,Eno Benjamin,ARI,2021,17,DAL,0,0,0.0,0.0,0.0,11.949999958276749,76.0,23.5,3.5,0.12,2,0,2,,0.0,0.0,3.0,0,0.6508989930152893,0,0.0,0,,1.5,0.30000001192092896,0.30000001192092896,0.30000000000000004,0.30000000000000004,0.45000000000000007
00-0036383,Eno Benjamin,ARI,2021,18,SEA,1,1,48.0,5.5,21.25,17.450000017881393,76.5,53.0,7.25,0.33,7,4,11,0.10256410390138626,3.0,0.0,31.0,0,0.5990287661552429,4,25.0,0,1.5626754760742188,5.090909090909091,5.599999904632568,9.600000381469727,9.6,7.6,14.399999999999999
00-0036383,Eno Benjamin,ARI,2021,19,LA,0,0,0.0,0.0,0.0,12.92499989271164,81.25,18.0,3.25,0.27,4,2,6,0.05882352963089943,0.0,0.0,8.0,0,-1.127234697341919,2,26.0,0,1.4845871925354004,5.666666666666667,3.4000000953674316,5.400000095367432,5.4,4.4,8.100000000000001
00-0036383,Eno Benjamin,ARI,2022,1,KC,1,0,54.0,-6.0,30.0,15.025000229477882,81.75,33.5,4.25,0.34,4,4,8,0.1111111119389534,0.0,0.0,28.0,0,1.1910364627838135,3,33.0,0,0.9495880603790283,7.625,6.099999904632568,9.100000381469727,9.100000000000001,7.6000000000000005,13.650000000000002
00-0036383,Eno Benjamin,ARI,2022,2,LV,0,0,0.0,0.0,0.0,18.124999780207872,81.5,34.75,5.5,0.42,8,4,12,0.08510638028383255,4.0,0.0,31.0,0,-0.029740946367383003,3,20.0,0,0.44676363468170166,4.25,5.099999904632568,8.100000381469727,8.1,6.6,12.149999999999999
00-0036383,Eno Benjamin,ARI,2022,3,LA,1,1,49.0,-3.5,26.25,8.35999995470047,57.75,25.25,4.75,0.27,5,4,9,0.072727270424366,2.0,0.0,16.0,0,-0.19344136118888855,2,7.0,0,-2.2660155296325684,2.5555555555555554,2.299999952316284,4.300000190734863,4.300000000000001,3.3000000000000003,6.450000000000001
00-0036383,Eno Benjamin,ARI,2022,4,CAR,0,0,0.0,0.0,0.0,18.450000278651714,97.75,16.75,3.25,0.14,5,1,6,0.032258063554763794,2.0,0.0,36.0,0,2.4071342945098877,1,9.0,0,0.9796727895736694,7.5,4.5,5.5,5.5,5.0,8.25
00-0036383,Eno Benjamin,ARI,2022,5,PHI,1,0,48.5,-5.5,27.0,16.600000023841858,77.5,28.5,5.0,0.54,8,4,12,0.10526315867900848,2.0,0.0,25.0,1,-0.7373236417770386,3,28.0,0,1.142857313156128,4.416666666666667,11.300000190734863,14.300000190734863,14.3,12.8,21.450000000000003
00-0036383,Eno Benjamin,ARI,2022,6,SEA,0,0,0.0,0.0,0.0,23.399999529123306,138.0,36.0,3.5,0.87,15,3,18,0.0833333358168602,1.0,1.0,37.0,0,-4.838253021240234,3,28.0,0,2.7839832305908203,3.611111111111111,6.5,9.5,9.5,8.0,14.25
00-0036383,Eno Benjamin,ARI,2022,7,NO,1,0,44.0,2.5,20.75,16.5000002682209,102.0,18.0,3.0,0.73,12,5,17,0.17241379618644714,7.0,3.0,92.0,1,6.091765403747559,4,21.0,0,-0.094566211104393,6.647058823529412,19.299999237060547,23.299999237060547,21.3,19.3,31.950000000000003
00-0036383,Eno Benjamin,ARI,2022,8,MIN,0,0,0.0,0.0,0.0,17.2750001847744,75.25,37.5,4.25,0.74,9,7,16,0.1627907007932663,1.0,0.0,22.0,0,-1.7924901247024536,4,23.0,0,-1.5925863981246948,2.8125,4.5,8.5,8.5,6.5,12.75
00-0036383,Eno Benjamin,ARI,2022,9,SEA,1,1,49.5,1.5,24.0,16.850000008940697,63.0,60.5,6.5,0.27,4,1,5,0.03030303120613098,0.0,0.0,12.0,0,-1.4170970916748047,1,15.0,0,1.843509316444397,5.4,2.700000047683716,3.700000047683716,3.7,3.2,5.550000000000001
00-0036383,Eno Benjamin,HOU,2022,14,DAL,0,0,0.0,0.0,0.0,16.750000074505806,114.5,23.0,3.5,0.12,3,0,3,,0.0,0.0,1.0,0,-1.6966135501861572,0,0.0,0,,0.3333333333333333,0.10000000149011612,0.10000000149011612,0.1,0.1,0.15000000000000002
