gvkey,conm,cusip,fyear,naicsh,sich,emp,at,revt,oibdp,ni,xrd,xsga,xlr,lt,ceq,capx,che,prcc_f,csho,mktcap,mktcap_rank,r2000_proxy,naicsh_str,tech,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,total_petitions,total_approvals,total_denials,approval_rate,h1b_employer,h1b_user_pre,h1b_user,post_baha,h1b_user_x_post,operating_margin,roa,rd_intensity,log_emp,log_revt,h1b_intensity
21864,CGI INC,12532H104,2010,541512,7373.0,31.0,4607.191,3732.117,679.972,362.386,,,,2448.108,2152.631,47.684,141.02,15.49,271.293,4202.328570000001,1025.0,1,541512,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.18219471683229652,0.07865660442555997,,3.4339872044851463,8.224730911958133,0.0
23084,BENCHMARK ELECTRONICS INC,08160H101,2010,334412,3672.0,9.99,1477.732,2402.143,136.277,81.035,,92.245,,356.716,1121.016,35.778,346.345,18.16,61.085,1109.3036,2258.0,1,334412,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.05673142689673345,0.05483741300858342,,2.301584592660462,7.784116534589765,0.0
23224,ESCO TECHNOLOGIES INC,296315104,2010,334220,3663.0,2.29,974.291,607.493,98.707,44.846,32.199,157.348,160.78,418.309,555.982,13.438,26.508,33.26,26.5,881.39,2528.0,1,334220,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.16248253066290475,0.04602936904887759,0.05300307987087916,0.8285518175661483,6.409340652514572,0.0
23810,ION GEOPHYSICAL CORP,462044207,2010,334519,3829.0,0.915,624.442,444.322,163.582,-36.838,25.227,112.886,,243.995,353.447,71.798,86.919,8.48,152.871,1296.3460800000005,2079.0,1,334519,1,ION GEOPHYSICAL CORPORATION,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,ION GEOPHYSICAL CORPORATION,1,1,0,0,0.3681609283357565,-0.05899346936945305,0.05677639189596734,-0.0888312137066157,6.096549524808712,0.002185792349726776
23943,PMC-SIERRA INC,69344F106,2010,334413,3674.0,1.149,1526.546,635.082,165.119,83.162,187.467,284.66,,505.759,1020.787,11.34,348.156,8.59,233.378,2004.71702,1650.0,1,334413,1,PMC-SIERRA US INC,3.0,1.0,2.0,0.0,6.0,5.0,1.0,0.8333333333333334,PMC-SIERRA US INC,1,1,0,0,0.25999634692842816,0.05447723160651562,0.295185503604259,0.13889199886661865,6.4537541244139005,0.004351610095735422
24352,PROGRESS SOFTWARE CORP,743312100,2010,511210,7372.0,1.576,936.823,530.333,151.892,48.571,90.643,310.087,,248.491,688.332,9.664,322.396,38.515,44.352,1708.2172799999998,1791.0,1,511210,1,PROGRESS SOFTWARE CORPORATION,3.0,0.0,2.0,0.0,5.0,5.0,0.0,1.0,PROGRESS SOFTWARE CORPORATION,1,1,0,0,0.2864087281010233,0.051846506757413084,0.17091714073987477,0.4548899914356874,6.273505111133967,0.0031725888324873096
24888,ABAXIS INC,002567105,2010,334510,3845.0,0.388,188.26,143.676,27.034,14.537,11.973,57.32,,19.612,168.648,6.926,69.452,28.84,22.587,651.40908,2884.0,1,334510,1,ABAXIS INC,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,ABAXIS INC,1,1,0,0,0.18815946991842758,0.07721767767980453,0.08333333333333334,-0.9467499393588635,4.967560764522707,0.002577319587628866
24975,SYNOPSYS INC,871607107,2010,511210,7372.0,6.707,3286.541,1380.661,306.947,237.063,449.229,881.987,,,2100.182,39.223,938.561,25.58,148.479,3798.09282,1090.0,1,511210,1,SYNOPSYS INC,27.0,0.0,58.0,1.0,86.0,85.0,1.0,0.9883720930232558,SYNOPSYS INC,1,1,0,0,0.22231887479982412,0.07213145979313813,0.3253724121996638,1.9031517571176002,7.230317648981556,0.012673326375428657
25274,UNIVERSAL DISPLAY CORP,91347P105,2010,334413,3674.0,0.086,92.327,30.544,-7.285,-19.917,21.695,,,34.897,57.428,0.369,73.164,30.65,38.937,1193.41905,2167.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,-0.23850838135149294,-0.21572237806925387,0.7102867993713986,-2.4534079827286295,3.419168266983392,0.0
25579,ZOLL MEDICAL CORP,989922109,2010,334510,3845.0,1.679,430.77,443.989,47.046,18.919,45.931,214.339,,117.192,313.578,11.745,62.261,32.27,21.504,693.9340800000001,2812.0,1,334510,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.10596208464624124,0.04391902871602015,0.1034507611675064,0.5181983780954038,6.0957997873505505,0.0
25774,ELECTRONICS FOR IMAGING INC,286082102,2010,334119,3576.0,1.886,706.581,504.007,26.478,7.487,105.769,249.707,,154.832,551.749,5.016,229.663,14.31,46.425,664.3417499999999,2865.0,1,334119,1,ELECTRONICS FOR IMAGING INC,5.0,0.0,6.0,0.0,11.0,11.0,0.0,1.0,ELECTRONICS FOR IMAGING INC,1,1,0,0,0.05253498463314994,0.010596095847468302,0.20985621231451151,0.6344581842112657,6.222590156863808,0.005832449628844115
25859,EPICOR SOFTWARE CORP -OLD,29426L108,2010,511210,7372.0,2.571,741.5,440.283,54.405,-6.033,52.475,192.744,,431.7,309.8,7.042,103.495,10.1,63.355,639.8855,2910.0,1,511210,1,EPICOR SOFTWARE CORPORATION,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,EPICOR SOFTWARE CORPORATION,1,1,0,0,0.1235682504207521,-0.008136210384356036,0.11918470620033024,0.9442949282837525,6.087417701977712,0.00038895371450797355
26011,COMPUWARE CORP,205638109,2010,511210,7372.0,4.396,2038.377,928.93,200.646,107.441,69.2,489.501,,1085.765,952.612,19.073,180.244,11.55,217.721,2514.6775500000003,1428.0,1,511210,1,COMPUWARE CORPORATION,23.0,1.0,60.0,1.0,85.0,83.0,2.0,0.9764705882352941,COMPUWARE CORPORATION,1,1,0,0,0.21599689965874716,0.05270909159591185,0.07449431065849957,1.480695036541375,6.834033386136361,0.018880800727934487
26012,BLACK BOX CORP,091826107,2010,541519,7370.0,4.413,1171.983,1068.229,109.28,52.862,,253.896,,405.724,766.259,5.149,31.212,35.15,17.918,629.8177,2930.0,1,541519,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.10230016223113209,0.04510474981292391,,1.4845547302874103,6.9737574160112255,0.0
27810,LIVANOVA PLC,G5509L101,2010,334510,3845.0,0.484,211.469,190.464,52.48,46.726,28.603,118.257,,36.016,175.453,3.543,89.314,35.59,28.277,1006.37843,2364.0,1,334510,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.27553763440860213,0.22095910038823657,0.15017536122311828,-0.7256703722655053,5.249463200330517,0.0
28139,SANMINA CORP,801056102,2010,334412,3672.0,44.199,3301.796,6318.691,304.797,122.435,13.004,264.238,,2640.195,661.601,81.416,592.812,12.08,79.722,963.04176,2423.0,1,334412,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.04823736435283828,0.03708133391645032,0.0020580211945797,3.7887021643933267,8.751267345435377,0.0
28195,JABIL INC,466313103,2010,334412,3672.0,69.0,6367.747,13409.411,643.671,168.84,28.085,617.823,,4774.975,1578.046,398.425,744.329,10.25,210.497,2157.59425,1562.0,1,334412,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.04800143719959065,0.02651487252869814,0.0020944245798715545,4.23410650459726,9.50371205286517,0.0
28386,EZCHIP SEMICONDUCTOR LTD,M4146Y108,2010,334119,3576.0,0.143,222.861,61.998,23.636,13.643,13.665,23.666,,13.832,209.029,0.385,101.31,28.1,26.034,731.5554,2749.0,1,334119,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.3812381044549824,0.06121753020941305,0.22041033581728442,-1.9449106487222299,4.127102126460273,0.0
28853,ARRIS INTERNATIONAL PLC,G0551A103,2010,334220,3663.0,1.942,1424.087,1087.506,168.792,64.128,140.468,278.162,,415.018,1009.069,22.645,625.039,11.22,120.8,1355.376,2017.0,1,334220,1,ARRIS GROUP INC,3.0,0.0,9.0,0.0,12.0,12.0,0.0,1.0,ARRIS GROUP INC,1,1,0,0,0.15521017815074123,0.04503095667610195,0.12916526437555284,0.6637183698691331,6.991642280188999,0.006179196704428424
28940,BELDEN INC,077454106,2010,33441,3357.0,6.6,1696.484,1617.09,194.312,108.459,42.605,322.282,,1057.969,638.515,28.194,358.653,36.82,47.045,1732.1969,1774.0,1,33441,1,BELDEN INC,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,BELDEN INC,1,1,0,0,0.12016152471414702,0.06393163743365692,0.026346709212226902,1.8870696490323797,7.38838351665531,0.00015151515151515152
29133,ITRON INC,465741106,2010,334515,3825.0,9.5,2745.797,2259.271,315.402,104.77,140.229,444.991,,1317.502,1428.295,62.822,169.477,55.45,40.431,2241.89895,1528.0,1,334515,1,ITRON INC,7.0,0.0,8.0,0.0,15.0,15.0,0.0,1.0,ITRON INC,1,1,0,0,0.13960343845426243,0.03815649882347456,0.062068251219087926,2.2512917986064953,7.722797473858928,0.0015789473684210526
29241,VIAVI SOLUTIONS INC,925550105,2010,334220,3663.0,4.7,1703.6,1363.9,108.7,-61.8,174.9,547.9,,794.9,908.7,41.4,600.1,9.84,221.127,2175.88968,1551.0,1,334220,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.07969792506782022,-0.03627612115520075,0.12823520785981377,1.547562508716013,7.21810352193283,0.0
29386,TRIQUINT SEMICONDUCTOR INC,89674K103,2010,334413,3674.0,2.777,978.102,878.703,171.58,190.837,129.613,234.281,,144.083,834.019,105.76,223.656,11.69,161.463,1887.50247,1708.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.1952650668086942,0.19510950800632243,0.14750490211140738,1.0213712083246624,6.778446956630487,0.0
29791,QLOGIC CORP,747277101,2010,334413,3674.0,1.147,757.207,597.199,175.172,139.09,137.654,252.728,,156.043,601.164,23.26,384.076,18.55,104.717,1942.50035,1678.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.29332266129045764,0.1836882120741092,0.23049938127826738,0.13714983814723367,6.392250391182722,0.0
30576,ADTRAN HOLDINGS INC,00486H105,2010,334210,3661.0,1.663,691.974,605.674,164.409,113.989,90.3,204.999,,119.652,572.322,9.872,189.156,36.21,63.01,2281.5921,1512.0,1,334210,1,ADTRAN INC,3.0,0.0,4.0,0.0,7.0,7.0,0.0,1.0,ADTRAN INC,1,1,0,0,0.27144800668346336,0.16473017772344048,0.14909010457771013,0.5086232002107907,6.406341887524877,0.004209260372820205
30847,STRATASYS LTD,M85548101,2010,334119,3577.0,0.414,178.46,122.087,27.315,9.37,9.755,42.619,,26.178,152.282,7.823,36.352,32.64,20.822,679.63008,2839.0,1,334119,1,STRATASYS INC,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,STRATASYS INC,1,1,0,0,0.22373389468166144,0.05250476297209458,0.07990203707192413,-0.8818893051568227,4.804733905341845,0.0024154589371980675
30870,ASPEN TECHNOLOGY INC,29109X106,2010,511210,7372.0,1.289,394.713,166.344,-101.691,-107.445,48.228,208.476,,253.743,140.97,2.652,124.945,10.89,92.435,1006.61715,2363.0,1,511210,1,ASPEN TECHNOLOGY INC,2.0,0.0,6.0,0.0,8.0,8.0,0.0,1.0,ASPEN TECHNOLOGY INC,1,1,0,0,-0.611329533977781,-0.2722104415106672,0.28992930313086135,0.2538667239570503,5.114057933283793,0.0062063615205585725
31147,MICREL INC,594793101,2010,334413,3674.0,0.837,302.453,297.366,88.061,50.708,46.271,93.861,,78.812,223.641,9.76,109.235,12.99,61.604,800.23596,2638.0,1,334413,1,MICREL INC,1.0,0.0,3.0,0.0,4.0,4.0,0.0,1.0,MICREL INC,1,1,0,0,0.29613674730803125,0.16765580106661201,0.15560285977549554,-0.17793120849266178,5.694963703347983,0.0047789725209080045
31564,ACI WORLDWIDE INC,004498101,2010,511210,7372.0,2.134,601.529,418.424,79.999,27.195,74.076,214.725,,345.906,255.623,4.957,171.31,26.87,33.273,894.0455100000001,2511.0,1,511210,1,ACI WORLDWIDE INC,1.0,0.0,8.0,0.0,9.0,9.0,0.0,1.0,ACI WORLDWIDE INC,1,1,0,0,0.19119123186050513,0.04520979038417101,0.17703573408791082,0.7579981528795616,6.036495272482285,0.004217432052483599
31607,NATIONAL INSTRUMENTS CORP,636518102,2010,511210,7372.0,5.28,959.682,873.22,166.176,109.116,158.149,545.861,,215.137,744.545,28.397,350.662,37.64,78.603,2958.61692,1284.0,1,511210,1,NATIONAL INSTRUMENTS CORPORATION,5.0,0.0,46.0,1.0,52.0,51.0,1.0,0.9807692307692307,NATIONAL INSTRUMENTS CORPORATION,1,1,0,0,0.19030255834726642,0.11370016317905306,0.1811101440644969,1.6639260977181702,6.772187528673682,0.009659090909090909
31616,CATAMARAN CORP,148887102,2010,511210,7372.0,1.216,816.309,1948.389,117.217,64.735,12.428,,,263.053,553.256,9.07,335.074,42.86,61.603,2640.30458,1382.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.06016098427983324,0.07930207801212531,0.0063786030407685535,0.19556678354397525,7.574758156258475,0.0
31843,HARMONIC INC,413160102,2010,334220,3663.0,1.106,720.386,423.344,44.751,-4.335,77.197,175.626,,200.183,520.203,35.624,120.371,8.57,112.36,962.9252,2424.0,1,334220,1,HARMONIC INC,8.0,0.0,6.0,0.0,14.0,14.0,0.0,1.0,HARMONIC INC,1,1,0,0,0.10570836010431232,-0.0060176072272365095,0.18235052345137762,0.10074990310014315,6.048185087317486,0.012658227848101266
31881,FEI CO,30241L109,2010,334516,3826.0,1.813,984.422,634.222,85.421,53.548,66.274,202.381,,351.248,633.174,8.886,343.757,26.41,38.28,1010.9748,2355.0,1,334516,1,FEI COMPANY,3.0,0.0,2.0,1.0,6.0,5.0,1.0,0.8333333333333334,FEI COMPANY,1,1,0,0,0.13468627704494643,0.054395371090853316,0.10449653275982228,0.594982931772714,6.452399050875022,0.0027578599007170436
61552,LEXMARK INTL INC  -CL A,529771107,2010,334119,3577.0,13.2,3705.2,4199.7,688.5,340.0,369.0,1044.3,,2310.9,1394.3,161.2,1217.2,34.82,78.6,2736.852,1358.0,1,334119,1,LEXMARK INTERNATIONAL INC,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,LEXMARK INTERNATIONAL INC,1,1,0,0,0.16394028144867492,0.09176292777717802,0.08786341881562969,2.580216829592325,8.342768373148889,0.00022727272727272727
61557,ADVENT SOFTWARE INC,007974108,2010,511210,7372.0,1.051,490.826,283.501,54.755,24.153,51.416,158.274,,216.978,273.848,17.418,152.023,57.92,25.987,1505.16704,1914.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.19313864854092228,0.04920888461491445,0.18136091230718762,0.04974209189481401,5.647215650498446,0.0
61870,OPEN TEXT CORP,683715106,2010,511210,7372.0,3.861,1714.024,912.023,265.083,87.554,129.378,410.881,,827.804,886.22,19.314,326.192,37.54,56.518,2121.68572,1580.0,1,511210,1,OPEN TEXT INC,10.0,1.0,9.0,0.0,20.0,19.0,1.0,0.95,OPEN TEXT INC,1,1,0,0,0.29065385412429295,0.05108096502732751,0.1418582645393811,1.3509262172820993,6.8156652090545755,0.004921004921004921
61902,NICE LTD,653656108,2010,511210,7372.0,2.794,1534.418,689.451,111.425,48.707,97.083,346.858,,373.658,1160.76,11.704,352.119,34.9,63.384,2212.1016,1545.0,1,511210,1,NICE SYSTEMS INC,5.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,NICE SYSTEMS INC,1,1,0,0,0.1616140958530773,0.031742980074529886,0.14081203740367335,1.02747426083477,6.535895628718202,0.0017895490336435219
61996,ARTHROCARE CORP,043136100,2010,334510,3845.0,1.407,439.195,355.379,79.347,37.084,35.846,183.381,,69.699,295.728,12.231,132.536,31.06,27.112,842.09872,2579.0,1,334510,1,ARTHROCARE CORPORATION,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,ARTHROCARE CORPORATION,1,1,0,0,0.22327430714814323,0.08443629822743885,0.10086696175069432,0.34145977813225203,5.873184825623612,0.0014214641080312722
62266,CSG SYSTEMS INTL INC,126349109,2010,518210,7374.0,3.512,879.698,549.379,141.42,22.429,78.05,148.31,,642.62,237.078,14.277,215.55,18.94,34.121,646.25174,2896.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.2574179209616676,0.025496249849380127,0.1420695002903278,1.2561856757728702,6.308788549414073,0.0
62399,JDA SOFTWARE GROUP INC,46612K108,2010,511210,7372.0,3.0,1113.528,617.209,149.358,17.718,72.158,234.148,,489.421,624.107,16.866,206.473,28.0,41.926,1173.928,2192.0,1,511210,1,JDA SOFTWARE GROUP INC,3.0,0.0,14.0,0.0,17.0,17.0,0.0,1.0,JDA SOFTWARE GROUP INC,1,1,0,0,0.24198934234594768,0.01591158911136496,0.11691015523104817,1.0986122886681098,6.42520770236584,0.005666666666666667
62602,SAPIENT CORP,803062108,2010,541512,7373.0,9.015,623.722,863.519,86.085,43.805,,189.71,,181.417,442.305,21.253,229.725,12.1,136.849,1655.8728999999998,1820.0,1,541512,1,SAPIENT CORPORATION,18.0,0.0,142.0,0.0,160.0,160.0,0.0,1.0,SAPIENT CORPORATION,1,1,0,0,0.09969091589183329,0.07023160959530048,,2.198889856655281,6.761015900818893,0.01774819744869662
62640,LORAL SPACE & COMMUNICATIONS,543881106,2010,334220,3663.0,2.7,1754.909,1158.985,122.465,486.846,19.9,84.823,,853.96,900.32,54.057,166.401,76.5,30.431,2327.9715,1497.0,1,334220,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.10566573337877541,0.27741951292061295,0.01717019633558674,0.9932517730102834,7.055299901064457,0.0
62730,POLYCOM INC,73172K104,2010,334210,3661.0,3.23,1547.405,1218.489,164.011,68.409,148.991,606.726,,372.435,1174.97,69.331,494.342,38.98,86.555,3373.9139,1179.0,1,334210,1,POLYCOM INC,4.0,0.0,8.0,0.0,12.0,12.0,0.0,1.0,POLYCOM INC,1,1,0,0,0.13460195373121955,0.044208852885960694,0.12227521134782506,1.172482137234565,7.105366845531694,0.0037151702786377707
62732,SYKES ENTERPRISES INC,871237103,2010,518210,7374.0,43.4,794.6,1158.718,136.273,-10.273,,319.775,751.49,211.405,583.195,28.516,193.902,20.26,46.985,951.9161,2436.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.1176066998182474,-0.012928517493078278,,3.770459441106359,7.055069500533257,0.0
62965,SS&C TECHNOLOGIES HLDGS INC,78467J100,2010,511210,7372.0,1.399,1275.726,328.905,120.568,32.413,31.442,83.133,,418.543,857.183,4.834,84.843,20.51,72.792,1492.96392,1919.0,1,511210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.3665739347227923,0.025407493458626692,0.095595992763868,0.3357576956833441,5.795768955268574,0.0
63290,PEGASYSTEMS INC,705573103,2010,511210,7372.0,1.509,337.481,336.599,23.409,-5.891,55.193,192.987,,141.811,195.67,5.748,87.251,36.63,37.25,1364.4675000000002,2009.0,1,511210,1,PEGASYSTEMS INC,4.0,0.0,28.0,0.0,32.0,32.0,0.0,1.0,PEGASYSTEMS INC,1,1,0,0,0.06954566115763862,-0.017455797511563613,0.16397256082163048,0.41144717978571177,5.818892310866969,0.021206096752816435
63959,L-1 IDENTITY SOLUTIONS INC,50212A106,2010,541512,7373.0,1.352,1392.856,450.128,42.747,-16.486,22.309,114.207,,652.525,740.331,45.018,3.085,11.91,93.628,1115.10948,2251.0,1,541512,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.09496632069100346,-0.011836112275784431,0.0495614580741478,0.3015849776207724,6.109531986762159,0.0
64088,VIASAT INC,92552V100,2010,334220,3663.0,2.2,1405.748,802.206,143.685,36.115,28.711,191.597,,561.507,840.125,208.285,40.49,39.84,41.665,1659.9336,1816.0,1,334220,1,VIASAT INC,2.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,VIASAT INC,1,1,0,0,0.1791123477012139,0.025690948875616397,0.03579005891254865,0.7884573603642703,6.687365432739545,0.0013636363636363637
64165,IGATE CORP,45169U105,2010,518210,7374.0,8.338,305.043,280.597,65.722,51.755,,46.969,157.713,56.987,248.056,16.844,139.839,19.71,56.227,1108.23417,2260.0,1,518210,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.23422203373521455,0.16966460466229352,,2.120823379458605,5.636919476235584,0.0
64356,CIENA CORP,171779309,2010,334210,3661.0,4.201,2118.093,1236.636,-17.994,-333.514,327.626,623.833,,1958.8,159.293,51.207,701.681,13.81,94.06,1298.9686000000002,2073.0,1,334210,1,CIENA CORPORATION,4.0,0.0,21.0,0.0,25.0,25.0,0.0,1.0,CIENA CORPORATION,1,1,0,0,-0.01455076514026763,-0.15745956386239887,0.2649332544095433,1.435322592187245,7.120150068782234,0.005950964056177101
64383,RADIANT SYSTEMS INC,75025N102,2010,541512,7373.0,1.377,367.703,346.414,49.936,21.823,25.768,112.624,,101.365,266.338,6.365,75.026,19.57,39.461,772.25177,2672.0,1,541512,1,RADIANT SYSTEMS INC,2.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,RADIANT SYSTEMS INC,1,1,0,0,0.14415121790689753,0.059349529375610215,0.07438498444058265,0.3199072197465178,5.847634591575975,0.002178649237472767
64630,TAKE-TWO INTERACTIVE SFTWR,874054109,2010,511210,7372.0,2.118,971.659,1136.876,95.281,48.458,69.576,356.141,,356.38,615.279,9.653,300.45,15.365,86.119,1323.218435,2051.0,1,511210,1,TAKE-TWO INTERACTIVE SOFTWARE INC,3.0,0.0,3.0,0.0,6.0,6.0,0.0,1.0,TAKE-TWO INTERACTIVE SOFTWARE INC,1,1,0,0,0.08380949197625776,0.04987140550337104,0.06119928646571833,0.7504722471792147,7.036039428876178,0.0028328611898017
64853,QORVO INC,74736K101,2010,334413,3674.0,3.726,1025.393,1051.756,221.69,124.558,141.097,249.531,,349.038,676.355,25.714,292.063,6.41,275.376,1765.16016,1760.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.2107808274923081,0.12147342531107586,0.13415373908016687,1.3153352721793967,6.958216427232109,0.0
65270,SYNTEL INC,87162H103,2010,541519,7370.0,17.383,546.117,532.133,134.948,113.593,,91.556,,94.647,451.47,22.546,287.2,47.8,41.498,1983.6044,1660.0,1,541519,1,SYNTEL INC,19.0,0.0,386.0,11.0,416.0,405.0,11.0,0.9735576923076923,SYNTEL INC,1,1,0,0,0.25359825457169544,0.20800121585667541,,2.8554927171394033,6.276893458096851,0.02329862509348214
65380,ELBIT SYSTEMS LTD,M3760D101,2010,541512,7373.0,12.317,3611.1,2670.133,360.438,183.498,234.131,582.373,,2605.649,966.693,138.644,229.272,53.13,42.693,2268.27909,1518.0,1,541512,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.13498878145770268,0.0508149871230373,0.08768514527178983,2.510980421959347,7.889883562887764,0.0
65554,POWER-ONE INC,73930R102,2010,3344,3679.0,3.47,761.812,1047.139,305.857,147.856,23.2,111.032,,460.182,282.033,27.634,227.907,10.2,103.975,1060.5449999999998,2302.0,1,3344,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.2920882518939702,0.19408462980367858,0.02215560684875647,1.244154593958768,6.953816962326103,0.0
65643,FAIRCHILD SEMICONDUCTOR INTL,303726103,2010,334413,3674.0,8.977,1849.1,1599.7,355.9,153.2,120.2,341.0,,670.4,1176.3,158.0,404.7,15.61,124.526,1943.85086,1675.0,1,334413,1,FAIRCHILD SEMICONDUCTOR INTL INC,2.0,0.0,4.0,1.0,7.0,6.0,1.0,0.8571428571428571,FAIRCHILD SEMICONDUCTOR INTL INC,1,1,0,0,0.22247921485278488,0.08285111675950463,0.07513908857910859,2.1946657507745515,7.37757139064755,0.0006683747354350006
65676,INTERMEC INC,458786100,2010,334119,3577.0,1.745,749.265,679.111,17.882,-5.325,67.271,258.341,,288.036,461.229,14.253,228.255,12.66,60.191,762.01806,2695.0,1,334119,1,INTERMEC TECHNOLOGIES CORP,2.0,0.0,3.0,0.0,5.0,5.0,0.0,1.0,INTERMEC TECHNOLOGIES CORP,1,1,0,0,0.02633148336575317,-0.007106964825529019,0.09905744421751378,0.5567545556543906,6.520784589897558,0.0028653295128939827
65904,APPLIED MICRO CIRCUITS CORP,03822W406,2010,334413,3674.0,0.672,308.657,247.71,14.502,-1.006,108.732,157.046,,46.847,261.81,9.74,168.051,10.38,63.666,660.85308,2871.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0.058544265471720966,-0.0032592813381844576,0.4389487707399782,-0.3974969384589874,5.512258707097447,0.0
66032,POWER INTEGRATIONS INC,739276103,2010,334413,3674.0,0.444,433.07,299.803,72.941,49.464,35.886,92.615,,79.035,354.035,30.566,183.022,40.16,28.375,1139.54,2220.0,1,334413,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.2432964313232356,0.11421710116147504,0.11969860208203388,-0.8119307165499123,5.703125592289545,0.0
100245,ADVANTEST CORP,00762U200,2010,334515,3825.0,3.163,2178.734,1203.891,124.698,38.219,256.126,511.829,,509.667,1669.067,37.917,1063.002,17.97,173.272,3113.69784,1236.0,1,334515,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,0,0,0,0.1035791446235581,0.01754183851723065,0.2127484963339704,1.1515209443235117,7.093314090209075,0.0
100401,SPIRENT COMMUNICATIONS,84856M209,2010,334416,3825.0,1.46,544.5,482.2,124.9,79.1,80.2,209.7,169.7,137.4,407.1,18.1,223.9,9.256,168.725,1561.7186,1875.0,1,334416,1,SPIRENT COMMUNICATIONS,4.0,0.0,19.0,0.0,23.0,23.0,0.0,1.0,SPIRENT COMMUNICATIONS,1,1,0,0,0.2590211530485276,0.14527089072543617,0.16632102861883036,0.37843643572024505,6.178358965747071,0.015753424657534248
102696,LOGITECH INTERNATIONAL SA,H50430232,2010,334119,3577.0,11.0,1861.556,2362.886,218.647,128.46,156.39,693.85,,656.555,1205.001,43.039,477.931,18.13,179.173,3248.40649,1204.0,1,334119,1,LOGITECH INC,2.0,0.0,13.0,0.0,15.0,15.0,0.0,1.0,LOGITECH INC,1,1,0,0,0.09253387594661781,0.06900678786993247,0.06618601151303956,2.3978952727983707,7.767639032265206,0.0013636363636363637
109826,MANHATTAN ASSOCIATES INC,562750109,2010,541512,7373.0,1.925,280.464,297.117,51.088,28.061,40.508,117.237,,96.664,183.8,5.871,125.158,30.54,21.73,663.6342,2867.0,1,541512,1,MANHATTAN ASSOCIATES INC,30.0,0.0,44.0,1.0,75.0,74.0,1.0,0.9866666666666667,MANHATTAN ASSOCIATES INC,1,1,0,0,0.1719457318160859,0.10005205659193336,0.13633686392902458,0.6549259677397475,5.694126000622888,0.03844155844155844
110039,AMKOR TECHNOLOGY INC,031652100,2010,334413,3674.0,19.9,2736.822,2939.483,702.343,231.971,47.534,289.121,,2100.141,630.013,445.669,422.78,7.41,183.42,1359.1422,2013.0,1,334413,1,AMKOR TECHNOLOGY INC,2.0,0.0,4.0,0.0,6.0,6.0,0.0,1.0,AMKOR TECHNOLOGY INC,1,1,0,0,0.23893419352995066,0.0847592572699284,0.016170870864026087,2.990719731730447,7.985988994529107,0.00030150753768844223
